activity_year,loan_type,action_taken,loan_purpose,business_or_commercial_purpose,construction_method,occupancy_type,state_code,county_name,loan_amount,income,loan_term,property_value,total_units
2022,1,1,1,2,1,1,NJ,Mercer County  ,115000,65000.0,360.0,175000.0,1
2022,1,1,1,2,1,2,FL,Levy County  ,585000,410000.0,360.0,735000.0,1
2022,1,1,1,2,1,1,NJ,Mercer County  ,135000,60000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,WI,Brown County  ,165000,60000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,OH,Marion County  ,185000,53000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,OH,Franklin County  ,205000,68000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,CA,Los Angeles County ,975000,203000.0,360.0,1305000.0,1
2022,1,1,1,2,1,1,CA,Los Angeles County ,1505000,358000.0,360.0,1885000.0,1
2022,1,1,1,2,1,1,NC,Johnston County  ,165000,55000.0,360.0,575000.0,1
2022,1,1,1,2,1,1,NH,Grafton County  ,465000,164000.0,360.0,485000.0,1
2022,1,1,1,2,1,1,CT,Hartford County  ,175000,57000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,MO,St. Louis city ,205000,135000.0,360.0,215000.0,1
2022,1,1,1,2,1,2,OH,Allen County  ,185000,32000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,TX,El Paso County ,145000,75000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,TX,Fort Bend County ,435000,91000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,OH,Muskingum County  ,175000,80000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,MD,Baltimore County  ,335000,82000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,FL,Hillsborough County  ,295000,70000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,565000,310000.0,360.0,705000.0,1
2022,1,1,1,2,1,1,OH,Franklin County  ,695000,500000.0,360.0,865000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,475000,157000.0,360.0,495000.0,1
2022,1,1,1,2,1,1,WA,King County  ,385000,89000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,GA,Clayton County  ,185000,59000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,OH,Mahoning County  ,245000,61000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,OH,Franklin County  ,225000,71000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,MI,Lapeer County  ,195000,75000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,KS,Shawnee County  ,145000,48000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,GA,DeKalb County  ,285000,61000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,AL,Jefferson County  ,175000,103000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,NC,Forsyth County  ,185000,62000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,NJ,Cumberland County  ,175000,56000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,NC,Forsyth County  ,155000,40000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,205000,45000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,NC,Chatham County  ,205000,110000.0,360.0,465000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,265000,80000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,FL,Marion County  ,275000,114000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,MA,Essex County  ,375000,65000.0,360.0,605000.0,1
2022,1,1,1,2,1,1,FL,Nassau County  ,345000,80000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,FL,Hillsborough County  ,145000,65000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,PA,Lackawanna County  ,355000,115000.0,240.0,385000.0,1
2022,1,1,1,2,1,1,PA,Bucks County  ,165000,55000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,IL,Madison County  ,145000,52000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,FL,Polk County  ,185000,111000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,OH,Franklin County  ,175000,40000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,VA,Loudoun County  ,445000,91000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,TX,Bell County  ,145000,41000.0,360.0,145000.0,1
2022,1,1,1,2,1,1,TX,Fort Bend County ,475000,98000.0,360.0,505000.0,1
2022,1,1,1,2,1,1,WA,Thurston County  ,485000,80000.0,360.0,605000.0,1
2022,1,1,1,2,1,2,GA,Stephens County  ,135000,98000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,CA,Butte County  ,505000,97000.0,360.0,535000.0,1
2022,1,1,1,2,1,1,MA,Suffolk County  ,785000,397000.0,360.0,1055000.0,3
2022,1,1,1,2,1,1,LA,Tangipahoa Parish  ,85000,20000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,PA,Allegheny County  ,205000,57000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,NC,Forsyth County  ,235000,115000.0,240.0,265000.0,1
2022,1,1,1,2,1,1,NJ,Somerset County  ,525000,126000.0,360.0,655000.0,1
2022,1,1,1,2,1,1,PA,Allegheny County  ,205000,58000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,OH,Franklin County  ,155000,47000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,FL,Lee County  ,215000,39000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,FL,Sarasota County  ,175000,86000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,535000,149000.0,360.0,545000.0,1
2022,1,1,1,2,1,1,CO,El Paso County ,465000,119000.0,360.0,615000.0,1
2022,1,1,1,2,1,1,OH,Montgomery County  ,135000,40000.0,360.0,135000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,305000,53000.0,360.0,345000.0,2
2022,1,1,1,2,1,1,GA,DeKalb County  ,285000,69000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,FL,Hernando County  ,195000,52000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,GA,Fulton County  ,245000,53000.0,360.0,295000.0,2
2022,1,1,1,2,1,1,GA,Henry County  ,285000,54000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,GA,DeKalb County  ,205000,46000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,515000,140000.0,360.0,535000.0,1
2022,1,1,1,2,1,1,GA,Cobb County  ,645000,296000.0,360.0,695000.0,1
2022,1,1,1,2,1,1,FL,Volusia County  ,175000,116000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,NJ,Passaic County  ,235000,52000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,FL,Marion County  ,225000,47000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,IN,Howard County  ,175000,85000.0,360.0,305000.0,1
2022,1,1,1,2,1,2,GA,Pickens County  ,195000,93000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,NJ,Hudson County  ,315000,62000.0,360.0,605000.0,1
2022,1,1,1,2,1,1,TN,Knox County  ,275000,67000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,GA,Habersham County  ,185000,46000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,GA,Stephens County  ,185000,65000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,FL,Pasco County  ,215000,54000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,CA,San Bernardino County ,785000,361000.0,360.0,985000.0,1
2022,1,1,1,2,1,1,MI,Ottawa County  ,235000,61000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,MO,Jackson County  ,395000,210000.0,360.0,485000.0,1
2022,1,1,1,2,1,1,GA,Hall County  ,305000,143000.0,240.0,545000.0,1
2022,1,1,1,2,1,1,TX,Gregg County  ,255000,82000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,IN,Hamilton County  ,265000,94000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,FL,Polk County  ,195000,118000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,TN,Williamson County  ,645000,211000.0,360.0,815000.0,1
2022,1,1,1,2,1,1,IN,Madison County  ,275000,69000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,TN,Wilson County  ,505000,98000.0,360.0,635000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,365000,140000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,AL,Madison County  ,445000,136000.0,360.0,505000.0,1
2022,1,1,1,2,1,1,GA,DeKalb County  ,245000,43000.0,360.0,255000.0,1
2022,1,1,1,2,1,2,MN,Hennepin County  ,1185000,503000.0,360.0,1485000.0,1
2022,1,1,1,2,1,2,MN,Crow Wing County ,865000,474000.0,360.0,1075000.0,1
2022,1,1,1,2,1,1,MN,Dakota County  ,1115000,389000.0,360.0,1385000.0,1
2022,1,1,1,2,1,2,MN,Lake County  ,675000,1436000.0,360.0,855000.0,1
2022,1,1,1,2,1,2,GA,Union County  ,245000,90000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,FL,Polk County  ,195000,50000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,GA,DeKalb County  ,365000,133000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,GA,Jackson County  ,275000,210000.0,180.0,485000.0,1
2022,1,1,1,2,1,1,GA,Cherokee County  ,275000,68000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,265000,100000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,255000,90000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,MN,Ramsey County  ,305000,69000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,185000,50000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,WI,Milwaukee County  ,95000,247000.0,360.0,635000.0,1
2022,1,1,1,2,1,1,FL,Polk County  ,295000,52000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,GA,Bartow County  ,375000,103000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,TN,Montgomery County  ,265000,141000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,355000,85000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,TN,Sumner County  ,405000,108000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,365000,76000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,GA,Hall County  ,525000,130000.0,360.0,555000.0,1
2022,1,1,1,2,1,1,GA,Fannin County  ,245000,77000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,TN,Wilson County  ,185000,67000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,SC,Horry County  ,95000,44000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,SC,Charleston County  ,545000,140000.0,360.0,575000.0,1
2022,1,1,1,2,1,1,AL,Madison County  ,145000,107000.0,180.0,315000.0,1
2022,1,1,1,2,1,1,NC,Randolph County  ,265000,77000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,GA,Cobb County  ,285000,72000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,GA,DeKalb County  ,225000,94000.0,360.0,275000.0,1
2022,1,1,1,2,1,2,SC,Anderson County  ,255000,161000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,SC,Horry County  ,145000,101000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,NC,Forsyth County  ,385000,60000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,TN,Shelby County  ,255000,44000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,NC,Johnston County  ,335000,70000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,SC,Lancaster County  ,395000,83000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,325000,137000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,AL,Limestone County  ,345000,247000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,TN,Davidson County  ,325000,59000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,GA,Paulding County  ,155000,58000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,AL,Morgan County  ,295000,132000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,GA,DeKalb County  ,125000,39000.0,360.0,135000.0,1
2022,1,1,1,2,1,1,IN,Madison County  ,155000,127000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,GA,Gwinnett County  ,375000,62000.0,360.0,425000.0,1
2022,1,1,1,2,1,2,VA,Chesterfield County  ,215000,140000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,MI,Wayne County  ,355000,263000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,MI,Jackson County  ,345000,120000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,MI,Houghton County  ,365000,147000.0,360.0,465000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,285000,91000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,275000,67000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,MI,Macomb County  ,195000,55000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,695000,362000.0,360.0,875000.0,1
2022,1,1,1,2,1,1,FL,Sumter County  ,1115000,442000.0,360.0,1485000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,265000,76000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,295000,55000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,325000,94000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,IL,McLean County  ,185000,70000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,MN,Washington County  ,195000,74000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,FL,Duval County  ,185000,143000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,MN,Scott County  ,685000,156000.0,360.0,895000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,1315000,292000.0,360.0,1545000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,385000,220000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,FL,Monroe County  ,1195000,491000.0,360.0,1325000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,285000,91000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,1135000,204000.0,360.0,1415000.0,1
2022,1,1,1,2,1,1,SD,Minnehaha County  ,155000,74000.0,180.0,225000.0,1
2022,1,1,1,2,1,1,MN,Scott County  ,275000,78000.0,360.0,365000.0,1
2022,1,1,1,2,1,2,GA,Gilmer County  ,455000,280000.0,360.0,565000.0,1
2022,1,1,1,2,1,1,SC,Richland County  ,295000,92000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,MN,Ramsey County  ,155000,24000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,GA,Douglas County  ,245000,49000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,NC,Forsyth County  ,255000,101000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,255000,76000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,295000,166000.0,360.0,365000.0,1
2022,1,1,1,2,1,2,TN,Jefferson County  ,525000,429000.0,360.0,705000.0,1
2022,1,1,1,2,1,1,SC,Berkeley County  ,185000,54000.0,360.0,485000.0,1
2022,1,1,1,2,1,1,FL,Polk County  ,95000,28000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,IN,Johnson County  ,145000,78000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,SC,Richland County  ,95000,57000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,IN,Madison County  ,295000,101000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,GA,Paulding County  ,315000,326000.0,180.0,395000.0,1
2022,1,1,1,2,1,1,MT,Blaine County  ,125000,36000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,225000,52000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,NJ,Camden County  ,235000,434000.0,180.0,255000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,455000,134000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,305000,72000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,795000,263000.0,360.0,1005000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,295000,94000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,MI,Genesee County  ,185000,85000.0,180.0,235000.0,1
2022,1,1,1,2,1,2,MT,Gallatin County  ,835000,930000.0,360.0,1205000.0,1
2022,1,1,1,2,1,1,MI,Macomb County  ,235000,123000.0,360.0,245000.0,1
2022,1,1,1,2,1,2,WI,Walworth County  ,845000,375000.0,360.0,1065000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,1125000,327000.0,360.0,1505000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,275000,80000.0,360.0,345000.0,1
2022,1,1,1,2,1,2,MI,Tuscola County  ,145000,75000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,105000,88000.0,180.0,185000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,815000,550000.0,360.0,1015000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,355000,216000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,MI,Monroe County  ,245000,62000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,MI,Kalkaska County  ,185000,122000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,MI,St. Clair County ,225000,72000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,385000,111000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,295000,111000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,505000,235000.0,360.0,625000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,235000,54000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,345000,120000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,MI,Macomb County  ,395000,90000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,MI,Macomb County  ,435000,217000.0,360.0,545000.0,1
2022,1,1,1,2,1,1,MI,Macomb County  ,415000,138000.0,180.0,435000.0,1
2022,1,1,1,2,1,1,MI,Houghton County  ,275000,120000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,WI,Vilas County  ,335000,85000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,605000,321000.0,360.0,765000.0,1
2022,1,1,1,2,1,1,MI,Houghton County  ,505000,173000.0,360.0,625000.0,1
2022,1,1,1,2,1,1,MI,Livingston County  ,305000,83000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,MT,Lewis and Clark County,585000,189000.0,360.0,625000.0,1
2022,1,1,1,2,1,1,AZ,Maricopa County  ,925000,707000.0,360.0,1155000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,285000,110000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,MI,Macomb County  ,85000,31000.0,360.0,105000.0,1
2022,1,1,1,2,1,1,MI,Baraga County  ,135000,62000.0,360.0,135000.0,1
2022,1,1,1,2,1,1,TN,Williamson County  ,805000,210000.0,360.0,1015000.0,1
2022,1,1,1,2,1,1,VA,Fairfax County  ,235000,69000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,TX,Parker County  ,385000,164000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,205000,87000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,AL,Madison County  ,155000,68000.0,180.0,355000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,345000,118000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,MI,Ingham County  ,115000,55000.0,360.0,145000.0,1
2022,1,1,1,2,1,1,MI,Houghton County  ,95000,79000.0,360.0,125000.0,1
2022,1,1,1,2,1,1,IN,Bartholomew County  ,305000,104000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,IN,Marion County  ,335000,113000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,UT,Washington County  ,305000,122000.0,180.0,605000.0,1
2022,1,1,1,2,1,1,FL,St. Lucie County ,225000,61000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,TN,Sumner County  ,225000,96000.0,360.0,405000.0,1
2022,1,1,1,2,1,2,OK,Kay County  ,55000,50000.0,360.0,65000.0,1
2022,1,1,1,2,1,1,IN,Shelby County  ,125000,37000.0,360.0,135000.0,1
2022,1,1,1,2,1,1,IN,Johnson County  ,395000,364000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,IN,Marion County  ,165000,83000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,IN,Marion County  ,245000,48000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,IN,Marion County  ,205000,72000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,IN,Marion County  ,215000,67000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,FL,Seminole County  ,725000,232000.0,360.0,995000.0,1
2022,1,1,1,2,1,1,SC,Lexington County  ,185000,61000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,MN,Anoka County  ,685000,135000.0,360.0,865000.0,1
2022,1,1,1,2,1,1,PA,Lehigh County  ,205000,58000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,TN,Blount County  ,1715000,586000.0,360.0,2155000.0,1
2022,1,1,1,2,1,1,SC,Georgetown County  ,165000,179000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,SC,Pickens County  ,335000,135000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,TN,Giles County  ,185000,173000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,TX,Kaufman County  ,185000,54000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,GA,Cobb County  ,175000,116000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,TN,Sumner County  ,415000,123000.0,360.0,555000.0,1
2022,1,1,1,2,1,2,SC,Horry County  ,255000,128000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,GA,DeKalb County  ,625000,135000.0,180.0,785000.0,1
2022,1,1,1,2,1,1,OR,Lane County  ,335000,102000.0,240.0,395000.0,1
2022,1,1,1,2,1,2,SC,Horry County  ,205000,112000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,GA,Muscogee County  ,175000,110000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,TN,Wilson County  ,105000,99000.0,360.0,555000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,895000,189000.0,360.0,1115000.0,1
2022,1,1,1,2,1,1,GA,Cobb County  ,915000,285000.0,360.0,1155000.0,1
2022,1,1,1,2,1,1,GA,Cherokee County  ,155000,41000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,SC,Greenville County  ,95000,101000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,SC,Horry County  ,185000,95000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,MN,Anoka County  ,225000,65000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,AL,Limestone County  ,175000,47000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,TN,Williamson County  ,495000,135000.0,360.0,575000.0,1
2022,1,1,1,2,1,1,GA,Walker County  ,175000,75000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,IN,Johnson County  ,175000,68000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,GA,Spalding County  ,175000,66000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,SC,Richland County  ,335000,128000.0,360.0,495000.0,1
2022,1,1,1,2,1,1,OH,Tuscarawas County  ,195000,60000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,NJ,Somerset County  ,305000,114000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,IN,Marion County  ,195000,41000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,AL,Chilton County  ,145000,43000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,KY,Trigg County  ,85000,50000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,TN,Knox County  ,155000,203000.0,120.0,515000.0,1
2022,1,1,1,2,1,1,GA,Paulding County  ,185000,34000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,305000,73000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,TX,Cameron County  ,235000,53000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,VA,Norfolk city  ,385000,190000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,815000,173000.0,360.0,1205000.0,1
2022,1,1,1,2,1,1,NJ,Monmouth County  ,315000,84000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,185000,46000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,NJ,Burlington County  ,245000,55000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,215000,79000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,275000,67000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,255000,48000.0,360.0,505000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,355000,130000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,335000,113000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,285000,90000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,185000,58000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,275000,58000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,335000,81000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,145000,37000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,175000,68000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,355000,123000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,255000,59000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,195000,72000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,325000,106000.0,360.0,465000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,235000,61000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,345000,167000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,GA,Gwinnett County  ,165000,109000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,NJ,Middlesex County  ,335000,73000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,245000,51000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,315000,69000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,FL,Pasco County  ,95000,66000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,295000,73000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,245000,104000.0,360.0,485000.0,1
2022,1,1,1,2,1,1,NJ,Monmouth County  ,255000,63000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,235000,67000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,295000,76000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,325000,80000.0,360.0,505000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,365000,123000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,265000,78000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,165000,73000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,NJ,Monmouth County  ,405000,228000.0,360.0,605000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,175000,62000.0,360.0,245000.0,1
